736218,16.82
736217,16.62
736216,17.40
736215,17.37
736211,17.41
736210,17.57
736209,17.52
736208,17.50
736207,18.17
736204,18.99
736203,18.91
736202,17.94
736201,18.59
736200,17.40
736197,18.46
736196,18.28
736195,18.86
736194,18.93
736193,19.31
736190,19.59
736189,20.06
736188,21.00
736187,21.00
736186,20.75
736183,21.05
736182,21.50
736181,21.60
736180,22.36
736179,21.95
736176,21.79
736175,21.93
736174,20.86
736173,21.52
736172,20.74
736169,20.61
736168,20.84
736167,21.89
736166,22.11
736165,22.57
736162,23.10
736161,23.21
736160,23.87
736159,23.95
736158,24.00
736155,23.46
736153,23.27
736152,23.70
736151,23.47
736148,23.85
736147,24.21
736146,24.38
736145,23.86
736144,24.03
736141,23.49
736140,23.90
736139,23.56
736138,23.70
736137,23.41
736134,23.00
736133,22.82
736132,23.20
736131,22.66
736130,22.48
736127,22.69
736126,23.48
736125,22.90
736124,22.33
736123,22.51
736120,22.70
736118,23.50
736117,23.00
736116,22.80
736113,23.50
736112,23.79
736111,23.71
736110,24.13
736109,23.31
736106,23.90
736105,24.81
736104,24.94
736103,26.15
736102,26.50
736099,26.06
736098,26.69
736097,27.37
736096,27.83
736095,28.04
736092,28.01
736091,26.83
736090,27.11
736089,26.38
736088,26.81
736084,25.85
736083,26.30
736082,26.59
736081,27.00
736078,26.50
736077,25.05
736076,24.50
736074,24.71
736071,25.39
736070,24.80
736069,24.20
736068,24.41
736067,24.39
736064,23.40
736063,23.90
736062,25.15
736061,25.45
736060,24.69
736056,23.95
736055,23.33
736054,22.50
736053,22.35
736050,22.22
736049,22.95
736048,23.62
736047,23.80
736046,23.67
736043,23.34
736042,23.92
736041,22.34
736040,21.37
736039,21.60
736036,21.31
736035,22.00
736034,21.41
736033,21.00
736032,21.95
736029,22.55
736028,22.61
736027,23.25
736026,23.70
736025,23.49
736022,23.00
736021,23.25
736020,23.18
736019,23.94
736018,23.70
736015,24.48
736014,24.03
736013,24.69
736008,23.22
736007,22.31
736006,22.00
736005,22.50
736004,21.70
736001,22.50
736000,22.09
735999,20.98
735998,20.48
735997,20.79
735994,21.30
735993,22.25
735992,22.64
735991,22.37
735990,22.57
735987,22.83
735986,22.75
735985,22.35
735984,22.70
735983,22.30
735980,22.41
735979,22.36
735978,21.85
735977,22.32
735976,22.56
735973,23.50
735972,23.77
735971,22.94
735970,22.23
735969,22.58
735966,23.43
735963,24.39
735962,24.53
735959,24.46
735956,24.72
735955,24.50
735952,23.50
735951,23.73
735950,21.75
735949,21.56
735948,23.84
735945,24.49
735944,24.20
735943,25.25
735942,25.03
735941,27.01
735938,26.90
735937,27.38
735936,27.14
735935,27.98
735934,29.10
735931,29.40
735930,28.80
735929,29.70
735928,29.00
735927,30.18
735924,28.01
735922,26.01
735921,25.30
735920,25.25
735917,24.84
735916,25.73
735915,24.76
735914,24.84
735913,26.38
735910,25.60
735909,26.27
735908,27.44
735907,27.89
735906,27.30
735903,27.67
735902,26.00
735901,26.01
735900,25.58
735899,22.60
735896,25.40
735895,27.00
735894,28.15
735893,27.68
735892,31.66
735889,31.80
735888,30.54
735887,32.00
735886,33.05
735885,31.40
735882,31.00
735881,30.95
735880,30.85
735879,29.65
735878,30.95
735875,25.80
735874,26.40
735873,24.98
735872,27.02
735871,27.35
735868,28.70
735867,29.99
735866,29.50
735865,30.39
735864,31.06
735861,32.10
735860,33.10
735859,34.20
735858,31.93
735857,31.01
735854,31.25
735853,32.00
735852,31.90
735851,32.10
735850,35.00
735847,34.68
735846,35.79
735845,37.65
735844,35.83
735843,35.20
735840,33.36
735839,32.78
735838,31.65
735837,31.10
735836,30.33
735833,30.22
735832,30.10
735831,29.83
735830,28.97
735829,29.60
735826,28.70
735825,28.01
735824,27.75
735823,27.60
735822,27.33
735819,27.55
735818,28.45
735817,27.85
735816,27.79
735815,27.26
735812,27.60
735811,28.24
735810,28.62
735809,29.00
735808,29.39
735805,29.70
735804,29.39
735803,28.60
735802,29.00
735801,28.18
735798,28.50
735797,27.25
735796,27.18
735795,26.94
735794,26.65
735791,26.19
735790,25.70
735788,24.88
735787,24.50
735784,24.50
735783,24.10
735782,24.81
735781,24.96
735780,25.02
735777,25.21
735776,25.53
735775,25.64
735774,25.31
735773,25.50
735770,25.49
735768,26.15
735767,26.50
735766,26.25
735763,25.90
735761,26.25
735760,25.11
735759,24.46
735756,24.60
735755,23.20
735754,23.01
735753,22.90
735752,22.93
735749,22.97
735748,23.52
735747,22.71
735746,22.37
735745,22.31
735742,22.80
735741,21.99
735740,23.80
735739,23.85
735738,24.09
735735,23.99
735734,23.95
735733,23.92
735732,23.82
735731,23.65
735728,24.10
735727,24.99
735726,24.35
735725,24.35
735724,24.01
735721,23.25
735719,23.84
735718,23.72
735717,23.20
735714,23.45
735713,23.96
735712,24.11
735711,24.00
735706,23.20
735705,23.40
735704,23.37
735703,23.82
735700,23.18
735699,23.40
735698,24.00
735697,25.06
735696,23.95
735693,23.84
735692,23.75
735691,22.71
735690,22.82
735689,22.25
735686,22.50
735685,21.42
735684,21.05
735683,20.79
735682,20.94
735679,20.24
735678,19.61
735677,19.02
735676,18.85
735675,18.94
735672,19.17
735671,19.47
735670,19.15
735669,20.00
735668,19.85
735665,20.19
735664,20.79
735663,20.60
735658,20.39
735657,19.71
735656,19.87
735655,19.69
735654,20.17
735651,20.40
735650,19.70
735649,19.80
735648,20.50
735647,20.53
735644,20.85
735643,20.90
735642,21.99
735641,22.24
735640,21.39
735637,21.67
735636,20.84
735635,20.81
735634,20.30
735633,20.62
735630,20.00
735629,20.32
735628,21.12
735627,21.73
735626,21.20
735623,21.55
735622,22.26
735621,22.54
735620,22.47
735619,22.41
735616,23.06
735615,23.30
735614,23.41
735613,22.71
735612,22.95
735609,22.34
735608,22.98
735607,23.50
735606,23.90
735605,24.02
735602,24.02
735601,24.45
735598,24.28
735595,24.54
735594,24.60
735591,24.53
735588,24.40
735587,24.40
735586,24.17
735585,24.06
735584,24.15
735581,23.90
735580,23.81
735579,24.59
735578,25.00
735577,25.11
735574,24.90
735573,24.11
735572,24.55
735571,24.78
735570,25.35
735567,25.50
735566,25.68
735565,24.75
735564,23.87
735563,24.73
735560,24.61
735559,26.00
735557,26.65
735556,27.00
735552,26.70
735551,26.62
735550,27.95
735549,27.85
735546,28.45
735545,28.65
735544,29.23
735543,29.74
735542,29.60
735539,29.85
735538,28.99
735537,28.70
735536,28.60
735535,28.84
735532,28.35
735531,28.01
735530,28.03
735529,28.04
735528,28.25
735525,27.70
735524,27.61
735523,27.14
735522,27.00
735521,26.50
735518,26.71
735517,26.53
735516,26.14
735515,26.38
735514,26.27
735511,26.08
735510,26.04
735509,25.93
735508,26.10
735507,26.15
735504,25.78
735503,25.85
735502,25.83
735501,26.23
735500,25.58
735497,25.48
735496,25.24
735495,24.49
735494,24.16
735493,24.24
735490,23.73
735489,24.46
735488,24.65
735487,24.30
735486,23.82
735483,23.65
735482,23.28
735481,23.00
735480,23.39
735479,23.17
735476,22.70
735475,22.25
735474,21.90
735473,21.60
735472,22.18
735469,22.01
735468,22.36
735467,22.32
735466,22.50
735465,23.05
735462,23.20
735461,23.28
735460,23.20
735459,23.45
735458,22.67
735455,22.21
735454,21.50
735453,21.40
735452,22.34
735451,23.00
735448,23.12
735447,22.93
735446,22.87
735445,22.70
735444,22.41
735441,22.63
735440,22.70
735439,22.90
735438,22.96
735437,22.36
735434,22.36
735433,22.30
735432,22.22
735431,21.90
735430,20.99
735427,21.05
735426,20.70
735425,20.50
735423,20.37
735420,20.54
735419,20.59
735418,20.71
735417,21.98
735416,21.98
735413,21.50
735412,21.40
735411,21.31
735410,21.30
735409,20.50
735406,21.19
735405,21.58
735404,22.75
735403,23.00
735402,23.00
735399,23.23
735398,22.45
735397,23.45
735396,23.65
735395,23.58
735392,24.00
735391,24.50
735390,25.00
735389,25.71
735388,25.40
735385,25.87
735383,26.52
735382,27.00
735381,26.65
735378,26.54
735377,26.24
735376,26.29
735375,26.50
735374,26.05
735371,25.36
735370,24.85
735369,24.90
735368,25.14
735367,25.30
735364,25.20
735363,25.39
735362,25.35
735361,24.68
735360,24.80
735357,25.16
735356,25.18
735354,24.99
735353,25.32
735350,25.79
735349,26.40
735348,26.54
735347,26.60
735346,26.62
735343,26.65
735342,27.71
735341,28.00
735340,27.96
735339,27.71
735336,28.14
735335,28.14
735334,27.56
735333,26.96
735332,26.75
735329,26.19
735328,27.09
735327,27.49
735326,27.85
735325,27.25
735321,26.99
735320,26.50
735319,26.40
735318,26.62
735315,26.79
735314,26.72
735313,26.23
735312,26.01
735311,26.20
735308,26.30
735307,26.20
735306,26.58
735305,27.00
735304,27.10
735301,26.63
735300,26.76
735299,26.61
735298,26.42
735297,26.30
735294,26.35
735293,26.00
735292,25.30
735291,25.20
735290,25.60
735287,25.40
735286,25.20
735285,24.58
735284,24.16
735283,24.30
735280,23.80
735279,23.70
735278,24.00
735273,23.71
735272,23.91
735271,24.19
735270,23.85
735269,24.20
735266,24.40
735265,24.94
735264,25.02
735263,24.68
735262,25.48
735258,25.52
735257,25.50
735256,25.88
735255,26.23
735252,26.25
735251,26.75
735250,26.45
735249,27.00
735248,26.15
735245,26.19
735244,26.68
735243,26.50
735242,26.00
735241,26.03
735238,26.20
735237,25.55
735236,26.00
735231,25.05
735230,24.85
735229,25.01
735224,24.40
735223,24.00
735222,23.11
735221,22.43
735220,22.38
735217,22.68
735216,22.90
735215,23.00
735214,23.02
735213,22.70
735210,22.41
735209,22.50
735208,22.30
735207,21.98
735206,22.00
735203,22.18
735202,22.14
735201,21.68
735200,22.16
735199,21.50
735196,20.91
735195,21.00
735194,20.95
735192,21.18
735189,21.15
735187,21.07
735186,20.85
735185,21.08
735182,21.50
735181,22.20
735180,22.87
735179,22.59
735178,22.70
735174,21.71
735173,22.03
735172,22.00
735171,21.75
735168,22.00
735167,21.96
735166,22.06
735165,22.45
735164,22.80
735161,22.80
735160,22.94
735159,23.00
735158,23.30
735157,23.20
735153,22.71
735152,22.88
735151,22.82
735150,23.48
735147,24.49
735146,24.69
735145,25.14
735144,25.01
735143,24.71
735140,24.18
735139,26.06
735138,25.26
735137,26.13
735136,26.45
735133,26.75
735132,26.03
735131,26.05
735130,26.49
735129,26.52
735126,26.28
735125,25.71
735124,25.13
735123,25.10
735122,25.00
735118,24.39
735117,23.55
735116,23.33
735115,23.22
735112,23.70
735111,23.50
735110,24.01
735109,23.45
735108,23.13
735105,22.90
735104,23.27
735103,23.20
735102,23.78
735101,23.60
735098,23.57
735097,23.40
735096,22.31
735095,23.68
735094,24.09
735091,23.24
735090,23.65
735089,23.33
735088,23.81
735087,23.00
735084,22.70
735083,21.95
735082,21.66
735081,22.06
735080,21.55
735077,20.94
735076,19.44
735075,19.95
735074,19.65
735073,19.45
735070,19.60
735069,19.51
735068,18.03
735067,18.50
735066,19.15
735063,18.90
735062,18.40
735061,19.00
735060,19.54
735056,19.65
735055,20.05
735054,19.87
735053,19.70
735052,19.57
735049,19.35
735048,18.55
735047,18.70
735046,19.15
735045,19.65
735042,20.30
735041,20.70
735040,20.80
735039,20.09
735038,19.17
735035,19.12
735034,19.37
735033,19.28
735032,19.48
735031,19.61
735028,19.26
735026,19.05
735025,19.47
735024,19.81
735021,19.45
735020,20.10
735019,19.99
735018,20.61
735017,21.11
735014,20.40
735013,20.80
735012,21.30
735011,21.46
735010,20.47
735007,19.68
735006,20.40
735005,20.73
735004,21.25
735003,21.82
735000,22.10
734999,22.66
734998,22.73
734997,22.74
734996,22.80
734993,22.50
734992,23.10
734991,23.57
734989,23.45
734986,23.33
734985,22.87
734984,23.48
734983,23.85
734982,23.61
734979,23.93
734978,23.74
734977,23.40
734976,23.80
734975,24.73
734972,24.95
734971,24.70
734970,24.59
734969,24.13
734968,23.82
734964,24.50
734963,25.55
734962,25.90
734961,26.05
734958,26.51
734957,26.74
734956,27.05
734955,27.45
734954,26.99
734951,27.17
734950,28.04
734949,28.45
734948,28.45
734947,28.85
734944,28.78
734943,28.69
734942,29.43
734941,29.00
734940,28.51
734937,28.80
734936,28.85
734935,28.40
734934,28.17
734933,28.30
734930,28.20
734929,27.78
734928,27.73
734927,27.01
734926,27.00
734923,27.75
734922,27.71
734921,27.94
734916,28.95
734915,27.51
734914,27.80
734913,26.95
734912,26.45
734909,26.35
734908,27.21
734907,27.30
734906,26.90
734905,27.11
734902,27.05
734901,27.30
734900,27.41
734899,27.40
734898,26.75
734895,26.81
734894,26.26
734892,25.88
734891,25.99
734888,25.66
734887,25.55
734886,24.85
734885,24.71
734884,24.63
734881,24.40
734880,24.31
734879,23.88
734878,23.68
734877,23.48
734874,23.90
734873,23.89
734872,23.95
734871,24.25
734870,23.90
734866,23.70
734865,23.92
734864,23.85
734863,23.80
734860,23.95
734859,23.20
734858,22.86
734857,22.70
734856,22.82
734853,23.27
734852,23.47
734851,23.56
734850,23.75
734849,23.88
734846,23.71
734845,23.94
734844,24.30
734843,24.16
734842,24.62
734839,25.40
734838,24.50
734837,23.56
734836,23.55
734835,23.55
734832,23.15
734831,23.40
734830,23.51
734829,24.31
734828,23.98
734825,24.87
734824,25.19
734823,25.29
734821,24.60
734818,24.81
734817,24.86
734816,25.00
734815,25.53
734814,25.30
734811,25.20
734810,25.90
734808,25.04
734807,25.64
734804,25.70
734803,25.71
734802,24.39
734801,24.68
734800,24.40
734797,24.05
734796,24.01
734795,24.07
734794,23.35
734793,23.54
734790,23.65
734789,23.58
734787,23.91
734786,23.25
734783,23.95
734782,23.98
734781,23.43
734780,23.80
734779,24.47
734776,24.41
734775,24.81
734774,24.71
734773,24.60
734772,24.20
734769,24.01
734768,24.00
734767,25.83
734766,26.29
734765,26.10
734762,26.13
734761,26.35
734760,26.12
734759,26.33
734758,25.99
734755,27.40
734754,27.49
734752,26.21
734751,26.91
734748,27.90
734747,27.30
734746,26.39
734745,25.85
734744,25.77
734741,25.50
734740,25.59
734739,25.50
734738,25.15
734737,25.55
734734,24.65
734733,25.21
734732,25.01
734731,24.30
734730,24.60
734727,24.51
734726,24.08
734725,23.98
734724,23.50
734723,23.00
734720,23.99
734719,24.84
734718,25.50
734717,26.11
734716,26.61
734713,25.40
734712,25.31
734711,25.51
734710,26.38
734709,26.80
734706,26.85
734705,26.25
734704,25.70
734703,25.30
734702,25.51
734699,26.02
734698,26.35
734697,26.03
734696,25.80
734695,26.25
734692,27.07
734691,28.30
734690,28.00
734689,28.35
734688,28.02
734685,27.90
734684,27.89
734683,27.50
734682,26.94
734681,27.00
734678,27.19
734676,26.88
734675,27.30
734674,26.89
734671,27.31
734670,27.35
734669,27.45
734668,27.50
734667,27.12
734664,27.42
734663,27.64
734662,27.67
734661,27.43
734660,27.50
734657,27.23
734656,27.62
734655,27.81
734654,28.44
734653,28.48
734650,28.25
734649,27.36
734648,27.32
734647,27.26
734646,26.75
734643,27.26
734642,27.44
734641,28.13
734640,27.87
734639,28.20
734636,29.19
734635,28.70
734634,28.85
734633,28.76
734632,28.30
734629,28.10
734628,27.46
734627,28.25
734626,28.60
734625,28.80
734622,28.65
734621,29.06
734620,29.35
734619,29.21
734618,28.92
734613,28.40
734612,28.00
734611,27.64
734608,28.35
734607,28.35
734606,28.62
734605,28.80
734604,29.33
734601,29.60
734600,29.75
734599,29.88
734598,29.70
734597,29.80
734594,29.75
734593,28.83
734592,28.36
734591,28.60
734590,28.54
734587,28.78
734586,28.87
734585,28.70
734584,28.60
734583,28.78
734580,28.26
734579,28.48
734578,28.85
734577,27.86
734576,28.00
734573,28.00
734572,28.51
734571,29.39
734566,29.34
734565,29.40
734564,28.95
734563,29.81
734562,29.25
734559,29.59
734558,29.70
734557,29.33
734556,30.11
734555,31.00
734552,31.00
734551,31.80
734550,30.50
734549,29.60
734548,29.37
734545,28.26
734544,28.13
734543,28.74
734542,28.24
734541,28.35
734538,29.20
734537,29.67
734536,30.00
734535,29.97
734534,30.49
734531,31.00
734530,31.12
734529,30.99
734527,30.78
734524,30.80
734523,30.83
734522,31.50
734521,31.57
734520,31.53
734517,31.42
734516,32.00
734515,31.65
734514,31.20
734513,30.62
734510,31.55
734509,31.85
734508,31.40
734507,31.50
734506,31.50
734502,31.16
734501,30.75
734500,30.84
734499,30.90
734495,30.69
734494,30.50
734493,30.26
734492,30.68
734489,30.55
734488,31.06
734487,30.95
734486,31.11
734485,31.01
734482,31.11
734481,31.45
734480,31.85
734479,32.24
734478,32.60
734475,33.10
734474,33.90
734473,33.16
734472,32.91
734471,32.65
734468,32.55
734467,32.84
734466,32.65
734465,33.15
734464,34.00
734461,33.93
734460,34.12
734459,33.76
734458,34.11
734454,33.40
734453,33.61
734452,33.67
734451,34.40
734450,34.32
734447,34.31
734446,34.25
734445,34.00
734443,33.24
734440,33.40
734439,33.92
734438,34.00
734437,33.42
734436,33.74
734433,33.77
734432,34.21
734431,33.80
734430,33.82
734429,34.50
734426,34.15
734425,34.69
734424,33.60
734422,33.25
734419,32.42
734418,32.90
734417,32.94
734416,32.82
734415,32.50
734412,32.20
734411,31.60
734410,30.97
734409,31.05
734408,30.45
734405,30.86
734404,30.06
734403,29.81
734402,29.71
734401,29.16
734398,29.42
734397,29.38
734396,29.64
734395,29.00
734394,28.40
734391,28.19
734390,28.40
734389,28.20
734387,28.46
734384,29.23
734383,29.40
734382,28.60
734381,27.69
734380,28.40
734377,28.15
734376,29.05
734375,28.75
734374,29.06
734373,29.61
734370,29.02
734369,29.50
734368,30.12
734367,30.42
734366,30.68
734363,30.14
734362,29.92
734361,29.91
734360,30.40
734359,30.37
734356,29.80
734355,29.16
734354,29.71
734353,30.20
734352,30.50
734349,29.70
734348,29.84
734347,28.83
734346,29.29
734345,29.15
734342,29.00
734341,28.50
734340,28.15
734339,27.93
734338,28.01
734335,28.60
734334,28.20
734333,28.40
734332,27.90
734331,27.45
734327,27.60
734326,26.87
734325,26.74
734324,26.30
734321,25.99
734320,25.75
734319,25.70
734318,26.10
734317,26.74
734314,27.29
734313,27.66
734312,28.20
734311,28.12
734310,27.41
734307,27.29
734306,27.49
734305,27.04
734304,27.50
734303,27.10
734300,26.55
734299,26.35
734298,26.70
734297,26.55
734296,26.90
734293,26.49
734291,25.75
734290,25.70
734289,26.00
734286,26.35
734285,26.05
734284,25.75
734283,25.00
734282,26.01
734279,25.20
734278,25.50
734277,26.57
734276,27.50
734275,26.66
734272,27.44
734271,28.17
734270,28.10
734269,28.09
734268,28.53
734265,27.91
734264,28.19
734263,28.00
734262,29.35
734261,29.75
734258,29.87
734257,29.42
734256,29.23
734255,29.65
734254,29.99
734251,29.52
734250,29.75
734248,30.26
734247,30.48
734244,30.61
734243,30.26
734242,30.40
734241,31.10
734240,30.90
734237,30.81
734236,29.74
734235,29.86
734234,29.76
734233,29.86
734229,29.86
734228,29.46
734227,29.85
734226,29.66
734223,29.38
734222,29.57
734221,29.21
734220,29.70
734219,29.38
734216,29.81
734215,29.98
734214,30.40
734213,30.01
734212,29.85
734209,30.43
734208,30.00
734207,30.00
734206,29.29
734205,29.94
734202,29.70
734201,29.57
734200,29.71
734199,30.04
734198,29.89
734195,29.79
734194,29.85
734193,30.11
734192,30.31
734191,30.85
734188,30.39
734187,30.43
734186,30.90
734181,30.69
734180,30.16
734179,30.05
734178,28.60
734177,27.71
734174,28.86
734173,29.60
734172,30.05
734171,30.17
734170,28.36
734167,27.71
734166,27.90
734165,27.71
734164,28.00
734160,27.94
734159,29.00
734158,29.51
734157,29.13
734156,29.50
734153,29.65
734152,29.94
734151,30.00
734150,29.85
734149,29.98
734146,29.70
734145,29.44
734144,29.49
734143,30.10
734142,29.80
734137,28.86
734136,29.05
734135,29.30
734130,29.12
734129,29.41
734128,29.82
734125,29.62
734124,30.65
734123,31.09
734122,30.93
734121,30.98
734118,30.90
734117,30.94
734116,30.91
734115,30.75
734114,30.45
734111,30.48
734110,30.75
734109,30.99
734108,31.00
734107,30.55
734104,29.96
734103,30.34
734102,30.71
734101,30.77
734100,31.15
734096,30.65
734095,31.88
734094,31.80
734093,32.00
734090,31.36
734089,31.59
734088,31.27
734087,30.84
734086,30.12
734083,29.92
734082,29.90
734081,29.56
734080,28.20
734076,29.50
734075,27.80
734074,29.15
734073,30.37
734072,30.52
734069,31.34
734068,30.75
734067,30.05
734066,30.45
734065,31.25
734062,31.54
734061,32.00
734060,31.83
734059,30.88
734055,30.29
734054,30.09
734053,30.44
734052,31.50
734051,30.67
734048,30.42
734047,31.05
734046,30.80
734045,29.93
734044,29.62
734041,29.05
734040,29.36
734039,29.86
734038,29.60
734037,29.36
734034,29.70
734033,29.25
734032,28.90
734031,28.23
734030,27.52
734027,27.84
734026,27.25
734025,26.98
734024,26.70
734020,25.94
734019,25.67
734018,25.81
734017,26.18
734016,26.35
734013,26.75
734012,26.31
734011,25.92
734010,25.77
734009,25.63
734006,25.78
734005,25.25
734004,24.56
734003,24.25
734002,24.61
733999,25.44
733998,25.50
733997,24.59
733996,24.40
733995,24.55
733992,24.67
733991,25.31
733990,24.57
733989,23.89
733988,23.79
733985,23.69
733984,23.48
733983,23.15
733982,22.95
733981,23.20
733978,22.60
733977,22.31
733976,21.90
733975,22.10
733974,21.70
733971,21.52
733970,21.40
733969,20.95
733968,20.84
733967,20.72
733964,21.07
733962,21.37
733961,21.71
733960,21.48
733957,21.70
733956,21.05
733955,21.30
