736904,65252.61
736903,65012.89
736902,65668.07
736901,65101.25
736900,64694.87
736897,64935.99
736896,65178.17
736895,65337.00
736894,65208.25
736893,65431.28
736890,65178.35
736889,64854.26
736888,63840.28
736887,63026.82
736886,62322.40
736883,62474.44
736882,63156.03
736881,63215.17
736880,63268.07
736879,62900.91
736876,62237.83
736875,62009.85
736874,61684.26
736873,62188.32
736872,61087.85
736869,61272.22
736868,60762.42
736867,60783.05
736866,62010.56
736865,61619.86
736862,61911.45
736860,61830.77
736859,61708.42
736858,62218.56
736855,62755.23
736854,63170.97
736853,62954.86
736852,62449.93
736851,62503.01
736848,62289.20
736847,62711.47
736846,63960.81
736845,63764.94
736844,64054.84
736841,63227.51
736840,63256.47
736839,62672.62
736838,61670.21
736837,62638.49
736834,61596.81
736833,67535.78
736832,68674.01
736831,68473.34
736830,68226.67
736827,67536.28
736826,67355.06
736825,66283.75
736824,65533.47
736823,65705.29
736820,64868.68
736819,66069.19
736818,66720.39
736817,65404.05
736813,64679.27
736812,64871.78
736811,65143.68
736810,64383.50
736809,63761.21
736805,63406.12
736804,64164.93
736803,64335.74
736802,62827.58
736798,63891.14
736797,64362.46
736796,64650.29
736795,64593.10
736792,64201.84
736791,64774.76
736790,65769.94
736789,65211.70
736788,64989.21
736785,65266.22
736784,65541.26
736783,64635.56
736782,64308.08
736781,63829.32
736778,63553.78
736777,63521.33
736776,62980.03
736775,64883.93
736774,64231.73
736771,65783.48
736770,66232.18
736769,64701.86
736768,65511.27
736767,64674.12
736764,64585.90
736763,64718.02
736762,65747.70
736761,66343.00
736760,66786.01
736757,65860.37
736756,67000.38
736755,66661.27
736750,67458.48
736749,68590.50
736748,69052.09
736747,68536.46
736746,67756.15
736743,67814.24
736742,67978.77
736741,66712.28
736740,66971.34
736739,66124.53
736736,64964.89
736735,64850.11
736734,64199.86
736733,64022.34
736732,64957.48
736729,64579.26
736728,64835.04
736727,64686.87
736726,64309.77
736725,66025.22
736722,66195.21
736721,65841.71
736719,65751.89
736718,64518.51
736715,63950.86
736714,64145.28
736713,64359.61
736712,63827.32
736711,63651.52
736708,63939.59
736707,62448.02
736706,62133.61
736705,61710.16
736704,61680.07
736701,62071.50
736700,61594.13
736699,61810.85
736698,59631.15
736697,60227.28
736693,59781.92
736692,58688.04
736691,58627.19
736690,57940.76
736687,57255.22
736686,57645.94
736685,57583.30
736684,57115.86
736683,58390.13
736680,58397.63
736679,58213.75
736678,59280.13
736677,59177.53
736676,60516.60
736673,60688.41
736672,61429.96
736671,61110.81
736670,59828.46
736669,60322.39
736666,59498.85
736665,61906.35
736664,60994.05
736663,62858.77
736662,61558.56
736659,61393.86
736658,61998.99
736657,61955.55
736656,61072.10
